nd_seps,min_nd_dists,double_steps,max_disps,Run 1 MMS,Run 2 MMS,Run 3 MMS,Run 4 MMS,Run 5 MMS,MMS Mean,MMS STD
0.0,1.75,1.0,3.0,0.2698412698412698,0.19047619047619047,0.31343283582089554,0.2903225806451613,0.26229508196721313,0.26527359175014603,0.0462902556569331
2.32379000772445,0.0,1.0,2.5,0.22058823529411764,0.24242424242424243,0.14285714285714285,0.32857142857142857,0.38235294117647056,0.26335879806468043,0.09380900655034191
2.32379000772445,2.0,3.0,2.0,0.208955223880597,0.20967741935483872,0.24193548387096775,0.31746031746031744,0.3387096774193548,0.26334762439721515,0.06104327663924178
2.0,2.0,1.0,2.0,0.265625,0.2153846153846154,0.2857142857142857,0.36923076923076925,0.1791044776119403,0.26301182958832214,0.07265240629361802
1.5,1.5,1.0,2.5,0.15714285714285714,0.3125,0.27941176470588236,0.2878787878787879,0.2698412698412698,0.2613549359137594,0.06036877627291777
2.32379000772445,2.0,3.0,1.5,0.26229508196721313,0.3076923076923077,0.19117647058823528,0.296875,0.24242424242424243,0.26009262053439974,0.04659702726969517
0.0,1.75,1.0,2.0,0.2903225806451613,0.2537313432835821,0.19402985074626866,0.296875,0.25757575757575757,0.2585069064501539,0.04082067944424348
2.32379000772445,1.5,2.0,1.5,0.19047619047619047,0.22857142857142856,0.22535211267605634,0.3142857142857143,0.3230769230769231,0.25635247381726256,0.05890862851240462
1.5,2.0,1.0,1.5,0.21875,0.23809523809523808,0.3384615384615385,0.234375,0.24193548387096775,0.25432345208554885,0.04785249601302569
2.0,2.0,2.0,2.0,0.24242424242424243,0.3125,0.15384615384615385,0.2903225806451613,0.26153846153846155,0.2521262876908038,0.06112619189198673
2.0,2.0,2.0,3.0,0.26865671641791045,0.125,0.3225806451612903,0.30158730158730157,0.23076923076923078,0.2497187787871466,0.07789688675252204
0.0,1.75,1.0,1.5,0.25396825396825395,0.16923076923076924,0.27419354838709675,0.22535211267605634,0.3181818181818182,0.2481853004887989,0.05559801361267589
1.5,1.75,1.0,3.0,0.2153846153846154,0.16666666666666666,0.24615384615384617,0.3076923076923077,0.30158730158730157,0.2474969474969475,0.059404940637714766
0.0,1.5,1.0,2.0,0.23529411764705882,0.2878787878787879,0.208955223880597,0.208955223880597,0.2878787878787879,0.24579242823316574,0.03989579273128148
1.5,1.75,2.0,2.0,0.25,0.3230769230769231,0.21212121212121213,0.28125,0.15151515151515152,0.24359265734265736,0.06566124606454954
1.5,1.75,1.0,2.5,0.3230769230769231,0.27692307692307694,0.19718309859154928,0.19047619047619047,0.2153846153846154,0.24060878089047102,0.05734772794598821
2.0,2.0,1.0,2.5,0.24193548387096775,0.13432835820895522,0.15151515151515152,0.3125,0.359375,0.2399307987190149,0.0981152728540896
0.0,2.0,2.0,3.0,0.23880597014925373,0.14285714285714285,0.27692307692307694,0.1746031746031746,0.3492063492063492,0.23647914274779946,0.08207049303897164
1.5,1.5,1.0,2.0,0.22727272727272727,0.21875,0.29850746268656714,0.24285714285714285,0.19444444444444445,0.23636635545217635,0.03890412640349419
1.5,2.0,1.0,2.0,0.19047619047619047,0.2857142857142857,0.21875,0.2537313432835821,0.23076923076923078,0.23588821004865781,0.0359971836886631
0.0,2.0,2.0,2.0,0.203125,0.29850746268656714,0.2698412698412698,0.3125,0.09230769230769231,0.23525628496710588,0.09031907853642038
0.0,1.5,1.0,1.5,0.1232876712328767,0.27941176470588236,0.2753623188405797,0.22666666666666666,0.2647058823529412,0.23388686075978932,0.0652434949267432
2.32379000772445,1.75,3.0,3.0,0.3333333333333333,0.17647058823529413,0.2647058823529412,0.2463768115942029,0.14516129032258066,0.23320958116767043,0.07443449054858833
0.0,1.5,2.0,2.0,0.3076923076923077,0.296875,0.08571428571428572,0.2835820895522388,0.18181818181818182,0.2311363729554028,0.09554161246953609
1.5,0.0,1.0,2.5,0.16176470588235295,0.2463768115942029,0.2318840579710145,0.26153846153846155,0.2537313432835821,0.23105907605392279,0.04024937265215519
2.32379000772445,1.75,2.0,1.5,0.23880597014925373,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.14705882352941177,0.23101911258188695,0.05698435973763082
2.0,2.0,3.0,3.0,0.3125,0.2,0.18461538461538463,0.25757575757575757,0.2,0.23093822843822842,0.0534369590182556
2.0,0.0,1.0,2.5,0.2916666666666667,0.23943661971830985,0.10294117647058823,0.3287671232876712,0.18840579710144928,0.23024347664893705,0.08877006556134075
0.0,1.5,2.0,2.5,0.2153846153846154,0.328125,0.19402985074626866,0.23529411764705882,0.16923076923076924,0.2284128706017424,0.060918611526162895
2.0,2.0,2.0,2.5,0.19402985074626866,0.19402985074626866,0.2222222222222222,0.140625,0.390625,0.2283063847429519,0.0954229226766784
2.0,0.0,1.0,3.0,0.17647058823529413,0.21739130434782608,0.23529411764705882,0.16901408450704225,0.3235294117647059,0.22433990130038542,0.061966228662685044
2.0,1.75,2.0,2.5,0.234375,0.25757575757575757,0.2608695652173913,0.19696969696969696,0.171875,0.22433300395256914,0.038863335580767475
1.5,1.75,1.0,1.5,0.22950819672131148,0.140625,0.34375,0.23529411764705882,0.171875,0.22421046287367408,0.07772731920219604
2.0,0.0,1.0,2.0,0.1791044776119403,0.31746031746031744,0.30434782608695654,0.16666666666666666,0.14864864864864866,0.2232455872949059,0.08088310020659102
2.32379000772445,2.0,3.0,3.0,0.22388059701492538,0.28125,0.25,0.15151515151515152,0.20634920634920634,0.22259899097585664,0.04875799011961662
2.32379000772445,1.5,3.0,2.5,0.2112676056338028,0.29411764705882354,0.22857142857142856,0.15942028985507245,0.21875,0.22242539422382546,0.048179873391793054
2.0,1.5,1.0,1.5,0.17647058823529413,0.23529411764705882,0.22388059701492538,0.22058823529411764,0.25396825396825395,0.22204035843192999,0.02862320624133041
2.0,2.0,1.0,1.0,0.2028985507246377,0.265625,0.203125,0.25,0.1875,0.22182971014492753,0.03390566553411663
1.5,1.75,2.0,1.5,0.24242424242424243,0.234375,0.2153846153846154,0.21875,0.19696969696969696,0.22158071095571094,0.01767945962472542
1.5,1.75,2.0,3.0,0.296875,0.20634920634920634,0.12698412698412698,0.26666666666666666,0.2,0.21937500000000001,0.06581011905090915
0.0,2.0,1.0,1.0,0.14705882352941177,0.26153846153846155,0.1875,0.1746031746031746,0.3230769230769231,0.2187554765495942,0.07207650214514864
2.0,2.0,2.0,1.5,0.171875,0.30158730158730157,0.208955223880597,0.16923076923076924,0.24193548387096775,0.21871675571392712,0.05510203524119875
2.0,1.75,2.0,3.0,0.1791044776119403,0.18309859154929578,0.2647058823529412,0.15151515151515152,0.3076923076923077,0.21722328214432732,0.06590587626330822
2.0,1.75,2.0,2.0,0.19696969696969696,0.20634920634920634,0.22950819672131148,0.26865671641791045,0.1774193548387097,0.21578063425936697,0.03499541751613283
1.5,1.5,1.0,1.5,0.21739130434782608,0.2,0.208955223880597,0.19696969696969696,0.2537313432835821,0.21540951369634045,0.022867159461744585
1.5,0.0,2.0,3.0,0.18181818181818182,0.18571428571428572,0.22727272727272727,0.2698412698412698,0.21212121212121213,0.21535353535353535,0.03579292288640836
0.0,1.5,1.0,3.0,0.31343283582089554,0.15714285714285714,0.19718309859154928,0.19718309859154928,0.2112676056338028,0.21524189915613082,0.05849144016569487
2.32379000772445,0.0,1.0,1.5,0.22857142857142856,0.17647058823529413,0.20588235294117646,0.136986301369863,0.3142857142857143,0.21243927708069527,0.06645079844916083
2.32379000772445,1.5,3.0,3.0,0.15151515151515152,0.22727272727272727,0.18181818181818182,0.265625,0.23529411764705882,0.2123050356506239,0.04533322884914766
1.5,2.0,3.0,2.5,0.21212121212121213,0.15151515151515152,0.22727272727272727,0.26153846153846155,0.208955223880597,0.2122805552656299,0.03985794796489801
1.5,2.0,1.0,1.0,0.2153846153846154,0.13846153846153847,0.22580645161290322,0.24615384615384617,0.234375,0.21203629032258067,0.04265295505603341
2.0,1.75,2.0,1.5,0.25,0.2153846153846154,0.234375,0.19047619047619047,0.16923076923076924,0.21189331501831501,0.03259033911638593
1.5,0.0,2.0,2.0,0.08823529411764706,0.19696969696969696,0.23333333333333334,0.23880597014925373,0.296875,0.21084385891398622,0.07732135198641447
2.32379000772445,2.0,1.0,1.0,0.25,0.19117647058823528,0.24615384615384617,0.208955223880597,0.15625,0.21050710812453569,0.0392119054469474
1.5,0.0,2.0,2.5,0.1527777777777778,0.22535211267605634,0.2028985507246377,0.18461538461538463,0.2857142857142857,0.2102716223016284,0.04984266126410659
0.0,0.0,1.0,2.5,0.2602739726027397,0.2,0.125,0.23880597014925373,0.22727272727272727,0.21027053400494414,0.052393313985898006
0.0,2.0,2.0,2.5,0.2153846153846154,0.140625,0.24615384615384617,0.3387096774193548,0.1076923076923077,0.2097130893300248,0.09107911214654722
2.32379000772445,1.75,3.0,1.5,0.1267605633802817,0.18461538461538463,0.23880597014925373,0.19117647058823528,0.30434782608695654,0.2091412429640224,0.06643627896685782
2.32379000772445,1.5,3.0,2.0,0.17647058823529413,0.22388059701492538,0.19696969696969696,0.17391304347826086,0.2727272727272727,0.20879223968509,0.04097672197038112
2.32379000772445,1.5,2.0,2.0,0.11940298507462686,0.2753623188405797,0.21875,0.19696969696969696,0.22727272727272727,0.20755154563152617,0.05699731484494013
2.0,1.75,1.0,3.0,0.14492753623188406,0.19696969696969696,0.21875,0.30303030303030304,0.16923076923076924,0.20658166109253068,0.06070238688245194
1.5,0.0,1.0,2.0,0.3235294117647059,0.17105263157894737,0.14285714285714285,0.19444444444444445,0.2,0.20637672612904812,0.06926457039640439
2.0,1.75,3.0,1.5,0.15714285714285714,0.21875,0.2537313432835821,0.12857142857142856,0.2727272727272727,0.2061845803450281,0.061796857301542434
0.0,1.75,2.0,1.5,0.27692307692307694,0.2,0.20588235294117646,0.13432835820895522,0.21212121212121213,0.20585100003888415,0.05059713220870771
1.5,1.75,3.0,3.0,0.16666666666666666,0.18181818181818182,0.19696969696969696,0.265625,0.2153846153846154,0.20529283216783217,0.03825614007486778
1.5,1.5,2.0,3.0,0.17142857142857143,0.22058823529411764,0.24615384615384617,0.18571428571428572,0.2,0.20477698771816416,0.029412425317740715
2.32379000772445,0.0,2.0,2.5,0.3,0.17647058823529413,0.2318840579710145,0.14084507042253522,0.17391304347826086,0.20462255202142093,0.06253643223877643
1.5,1.75,3.0,2.0,0.19402985074626866,0.19696969696969696,0.140625,0.22727272727272727,0.26153846153846155,0.20408714730543087,0.04477018002951046
1.5,2.0,2.0,2.0,0.2,0.19402985074626866,0.18461538461538463,0.1746031746031746,0.265625,0.2037746819929656,0.035891250037930957
2.0,2.0,3.0,1.5,0.140625,0.20634920634920634,0.15384615384615385,0.296875,0.21875,0.20328907203907204,0.06200427144896284
0.0,0.0,1.0,2.0,0.2465753424657534,0.14492753623188406,0.22388059701492538,0.24324324324324326,0.15625,0.20297534379116122,0.04876550763064559
0.0,0.0,1.0,1.5,0.2054794520547945,0.1891891891891892,0.23880597014925373,0.2318840579710145,0.14925373134328357,0.2029224801415071,0.03606200850210594
1.5,1.5,1.0,3.0,0.20833333333333334,0.19117647058823528,0.17142857142857143,0.328125,0.11267605633802817,0.20234788633763365,0.07902143626375055
1.5,1.75,2.0,2.5,0.21212121212121213,0.3492063492063492,0.140625,0.15625,0.14925373134328357,0.20149125853416897,0.08719658260831588
0.0,2.0,1.0,1.5,0.16923076923076924,0.22727272727272727,0.14925373134328357,0.234375,0.22727272727272727,0.20148099102390143,0.039307145035701076
2.0,1.5,3.0,2.5,0.15492957746478872,0.15151515151515152,0.19402985074626866,0.20833333333333334,0.29850746268656714,0.20146307514922185,0.05954038106012912
1.5,2.0,3.0,1.5,0.16923076923076924,0.296875,0.16666666666666666,0.19696969696969696,0.171875,0.20032342657342656,0.05532245845033182
0.0,2.0,3.0,2.0,0.28125,0.16923076923076924,0.15151515151515152,0.203125,0.1875,0.19852418414918416,0.0501353519425198
0.0,0.0,2.0,2.5,0.11594202898550725,0.2,0.14705882352941177,0.22807017543859648,0.296875,0.1975892055907031,0.07073215566999455
0.0,0.0,2.0,3.0,0.22535211267605634,0.23529411764705882,0.2,0.18840579710144928,0.136986301369863,0.1972076657588855,0.03858293165687346
0.0,1.5,1.0,2.5,0.2028985507246377,0.23943661971830985,0.17391304347826086,0.16176470588235295,0.20588235294117646,0.19677905454894756,0.030367932165654844
1.5,2.0,2.0,2.5,0.15625,0.27419354838709675,0.140625,0.234375,0.1774193548387097,0.1965725806451613,0.056073447127403704
0.0,2.0,3.0,2.5,0.203125,0.1746031746031746,0.2222222222222222,0.21212121212121213,0.16417910447761194,0.19525014268484417,0.02482864345102359
2.0,1.75,3.0,2.0,0.26153846153846155,0.17391304347826086,0.1774193548387097,0.21311475409836064,0.14925373134328357,0.19504786905941526,0.04359460872161989
2.0,1.75,3.0,2.5,0.19696969696969696,0.2,0.2923076923076923,0.11428571428571428,0.16176470588235295,0.1930655618890913,0.06538030500049333
1.5,2.0,1.0,3.0,0.2,0.208955223880597,0.16417910447761194,0.125,0.265625,0.1927518656716418,0.0525173684593198
1.5,1.5,2.0,1.5,0.19718309859154928,0.23076923076923078,0.22388059701492538,0.19117647058823528,0.11940298507462686,0.19248247640771352,0.044204442906857655
2.0,1.5,2.0,1.5,0.15942028985507245,0.14492753623188406,0.22388059701492538,0.16666666666666666,0.265625,0.1921040179537097,0.050882195138526744
1.5,1.5,2.0,2.5,0.20588235294117646,0.15625,0.18840579710144928,0.22058823529411764,0.18461538461538463,0.1911483539904256,0.02424816361418815
2.0,2.0,3.0,2.5,0.18461538461538463,0.09523809523809523,0.171875,0.23809523809523808,0.265625,0.19108974358974357,0.06588566450474118
2.0,1.5,2.0,2.0,0.22857142857142856,0.14285714285714285,0.21875,0.22388059701492538,0.13513513513513514,0.18983886071572637,0.04662264740181435
1.5,1.75,1.0,1.0,0.14705882352941177,0.1935483870967742,0.26153846153846155,0.2,0.14285714285714285,0.18900056300435808,0.048196840599273844
2.32379000772445,1.75,1.0,1.0,0.23529411764705882,0.13432835820895522,0.15942028985507245,0.2463768115942029,0.16923076923076924,0.18893006930721173,0.04921887224307551
2.0,1.5,3.0,3.0,0.208955223880597,0.1791044776119403,0.17391304347826086,0.234375,0.14705882352941177,0.18868131370004199,0.033694189723505394
1.5,1.5,3.0,1.5,0.19718309859154928,0.22058823529411764,0.14705882352941177,0.16176470588235295,0.21428571428571427,0.1881761155166292,0.03240978501817159
0.0,1.75,3.0,3.0,0.12698412698412698,0.2,0.26865671641791045,0.13432835820895522,0.20588235294117646,0.18717031091043382,0.05824393621343913
1.5,1.5,3.0,3.0,0.2647058823529412,0.25,0.16417910447761194,0.12857142857142856,0.125,0.18649128308039634,0.06667945976714851
2.32379000772445,2.0,3.0,1.0,0.13846153846153847,0.1506849315068493,0.20588235294117646,0.21739130434782608,0.21428571428571427,0.18534116830862093,0.03770176611221382
2.0,0.0,3.0,3.0,0.24285714285714285,0.20967741935483872,0.21739130434782608,0.15151515151515152,0.10144927536231885,0.1845780586874556,0.05724222457272827
0.0,1.75,3.0,2.0,0.14285714285714285,0.16923076923076924,0.265625,0.16176470588235295,0.17647058823529413,0.18318964124111184,0.047752807341094015
1.5,1.5,2.0,2.0,0.19718309859154928,0.19402985074626866,0.16417910447761194,0.14084507042253522,0.21739130434782608,0.18272568571715825,0.030151565723044046
1.5,2.0,2.0,1.0,0.19696969696969696,0.1791044776119403,0.1111111111111111,0.24615384615384617,0.1791044776119403,0.18248872189170698,0.048426790689553995
0.0,1.75,2.0,3.0,0.19402985074626866,0.18840579710144928,0.13846153846153847,0.20588235294117646,0.18461538461538463,0.18227898477316348,0.02577870746756689
0.0,1.5,3.0,3.0,0.16901408450704225,0.1791044776119403,0.16666666666666666,0.2835820895522388,0.11267605633802817,0.18220867493518322,0.06232303249743538
0.0,1.75,2.0,2.5,0.16129032258064516,0.18461538461538463,0.22727272727272727,0.15384615384615385,0.18181818181818182,0.18176855402661857,0.028625840970718984
1.5,2.0,3.0,2.0,0.07936507936507936,0.23809523809523808,0.20634920634920634,0.16666666666666666,0.2153846153846154,0.18117216117216117,0.062489406282984404
1.5,1.75,3.0,1.5,0.24615384615384617,0.19696969696969696,0.19047619047619047,0.16666666666666666,0.10294117647058823,0.1806415153473977,0.05217239426864935
2.32379000772445,1.5,1.0,1.0,0.08695652173913043,0.13636363636363635,0.2028985507246377,0.21212121212121213,0.2647058823529412,0.18060916066031157,0.06944524478564126
1.5,0.0,3.0,2.0,0.1875,0.1791044776119403,0.14285714285714285,0.16666666666666666,0.22058823529411764,0.1793433044859735,0.028546760648801874
1.5,0.0,1.0,1.5,0.22388059701492538,0.17567567567567569,0.17391304347826086,0.13157894736842105,0.18571428571428572,0.17815250985031375,0.03294481338107128
0.0,0.0,1.0,3.0,0.15492957746478872,0.12307692307692308,0.203125,0.19117647058823528,0.21739130434782608,0.17793985509555463,0.038423074278320854
0.0,2.0,2.0,1.0,0.20588235294117646,0.15873015873015872,0.203125,0.16666666666666666,0.14705882352941177,0.17629260037348274,0.026698514900208307
2.0,1.5,2.0,2.5,0.15942028985507245,0.14492753623188406,0.2191780821917808,0.13636363636363635,0.2153846153846154,0.17505483200539781,0.039441266820073435
1.5,2.0,3.0,3.0,0.2,0.171875,0.14516129032258066,0.1746031746031746,0.1746031746031746,0.173248527905786,0.019429943955917617
1.5,1.5,1.0,1.0,0.1791044776119403,0.18840579710144928,0.2,0.2222222222222222,0.07462686567164178,0.1728718725214507,0.05723552626225896
2.32379000772445,1.75,3.0,1.0,0.14084507042253522,0.1038961038961039,0.22388059701492538,0.2465753424657534,0.14666666666666667,0.1723727560931969,0.0602140585624928
0.0,2.0,3.0,1.0,0.19402985074626866,0.14666666666666667,0.17142857142857143,0.22058823529411764,0.1282051282051282,0.17218369046815052,0.036762947807127244
2.32379000772445,2.0,2.0,1.0,0.15942028985507245,0.14084507042253522,0.18840579710144928,0.2222222222222222,0.14705882352941177,0.1715904406261382,0.033695415552834514
2.0,0.0,2.0,2.5,0.16666666666666666,0.14084507042253522,0.1935483870967742,0.15942028985507245,0.19718309859154928,0.17153270252651956,0.023742118667318516
0.0,1.5,2.0,3.0,0.21212121212121213,0.16901408450704225,0.20588235294117646,0.04477611940298507,0.2222222222222222,0.17080319823892762,0.07325924330939763
0.0,1.5,1.0,1.0,0.136986301369863,0.140625,0.21212121212121213,0.14285714285714285,0.2153846153846154,0.16959485434656668,0.040381520294827306
2.0,1.5,3.0,1.5,0.0958904109589041,0.14925373134328357,0.2,0.22388059701492538,0.17647058823529413,0.16909906551048143,0.04940538352001801
2.0,0.0,1.0,1.5,0.14705882352941177,0.21739130434782608,0.1323529411764706,0.20634920634920634,0.14084507042253522,0.16879946916508998,0.03985474467726992
0.0,1.75,1.0,1.0,0.18461538461538463,0.17647058823529413,0.19696969696969696,0.12698412698412698,0.15873015873015872,0.1687539911069323,0.027168246616964174
2.0,1.75,1.0,1.0,0.16923076923076924,0.16666666666666666,0.13846153846153847,0.1111111111111111,0.25806451612903225,0.16870692031982354,0.05527494311080862
2.0,2.0,3.0,2.0,0.12121212121212122,0.2,0.15625,0.13846153846153847,0.22727272727272727,0.1686392773892774,0.04397414476704837
0.0,2.0,3.0,3.0,0.15151515151515152,0.15384615384615385,0.18461538461538463,0.27692307692307694,0.07575757575757576,0.16853146853146855,0.07266299233265604
1.5,0.0,3.0,2.5,0.22950819672131148,0.21875,0.14516129032258066,0.1746031746031746,0.07462686567164178,0.1685299054637417,0.06253232674740346
0.0,1.5,3.0,1.0,0.14666666666666667,0.1527777777777778,0.17391304347826086,0.15942028985507245,0.2,0.16655555555555557,0.02126599733774066
0.0,1.75,2.0,1.0,0.17391304347826086,0.23076923076923078,0.14492753623188406,0.16666666666666666,0.11428571428571428,0.16611243828635133,0.04294317996005684
2.0,1.5,1.0,1.0,0.11940298507462686,0.24242424242424243,0.16923076923076924,0.16923076923076924,0.125,0.16505775319208155,0.04926810130420248
2.0,1.75,3.0,1.0,0.15942028985507245,0.125,0.12162162162162163,0.18055555555555555,0.23529411764705882,0.1643783169358617,0.04662113981687522
0.0,2.0,2.0,1.5,0.2222222222222222,0.18181818181818182,0.15384615384615385,0.16923076923076924,0.09375,0.16417346542346542,0.04683131524683953
0.0,1.5,2.0,1.5,0.20634920634920634,0.09230769230769231,0.21428571428571427,0.15492957746478872,0.1527777777777778,0.1641299936370359,0.049168134159037716
2.0,1.75,3.0,3.0,0.1791044776119403,0.1111111111111111,0.14705882352941177,0.22388059701492538,0.15714285714285714,0.16365957328204914,0.0416668637148098
2.0,1.5,2.0,1.0,0.14925373134328357,0.22727272727272727,0.1875,0.14084507042253522,0.10144927536231885,0.16126416088017298,0.04791779495608461
2.0,2.0,2.0,1.0,0.1267605633802817,0.15384615384615385,0.1791044776119403,0.14084507042253522,0.2028985507246377,0.16069096319710977,0.03046522962657492
1.5,2.0,2.0,1.5,0.11940298507462686,0.09230769230769231,0.1791044776119403,0.22388059701492538,0.1875,0.16043915040183696,0.053458777614139946
0.0,0.0,2.0,2.0,0.12857142857142856,0.136986301369863,0.20270270270270271,0.16666666666666666,0.16417910447761194,0.15982124075765458,0.029166144024967634
0.0,1.75,3.0,2.5,0.10606060606060606,0.16176470588235295,0.16923076923076924,0.234375,0.12307692307692308,0.15890160085013028,0.04971594647846236
2.0,1.5,2.0,3.0,0.12857142857142856,0.171875,0.19047619047619047,0.13432835820895522,0.16923076923076924,0.1588963492974687,0.026437279462225793
