nd_seps,min_nd_dists,double_steps,max_disps,Run 1 MMS,Run 2 MMS,Run 3 MMS,Run 4 MMS,Run 5 MMS,MMS Mean,MMS STD
2.32379000772445,1.5,1.0,2.5,0.46875,0.5,0.5294117647058824,0.4444444444444444,0.5882352941176471,0.5061683006535947,0.05595368982351076
2.32379000772445,1.75,1.0,2.5,0.6060606060606061,0.5294117647058824,0.4857142857142857,0.35294117647058826,0.38235294117647056,0.4712961548255666,0.10448152956671666
2.32379000772445,2.0,1.0,2.0,0.45454545454545453,0.24242424242424243,0.2647058823529412,0.5142857142857142,0.6176470588235294,0.4187216704863763,0.1618554804697441
2.32379000772445,2.0,1.0,2.5,0.47058823529411764,0.3235294117647059,0.38235294117647056,0.6285714285714286,0.28125,0.4172584033613445,0.13783964101300833
2.32379000772445,1.5,2.0,2.5,0.3888888888888889,0.37142857142857144,0.4857142857142857,0.48484848484848486,0.3333333333333333,0.4128427128427129,0.06911178545655583
2.32379000772445,2.0,1.0,3.0,0.5,0.4857142857142857,0.20588235294117646,0.4117647058823529,0.45714285714285713,0.4121008403361344,0.12010429053317406
2.32379000772445,1.5,1.0,2.0,0.24324324324324326,0.3888888888888889,0.3888888888888889,0.5,0.5151515151515151,0.40723450723450727,0.10933637927995747
2.0,2.0,1.0,3.0,0.3333333333333333,0.34285714285714286,0.5,0.3125,0.5428571428571428,0.40630952380952384,0.10674164297344874
2.32379000772445,2.0,1.0,1.5,0.38235294117647056,0.45714285714285713,0.45454545454545453,0.4117647058823529,0.2857142857142857,0.39830404889228416,0.07024454242614815
2.32379000772445,0.0,1.0,2.5,0.29411764705882354,0.1891891891891892,0.5789473684210527,0.3888888888888889,0.5151515151515151,0.3932589217418939,0.15876913178834134
2.32379000772445,1.75,2.0,2.5,0.40540540540540543,0.5428571428571428,0.3142857142857143,0.2222222222222222,0.4375,0.38445409695409694,0.12205237934228787
2.32379000772445,2.0,3.0,1.5,0.47058823529411764,0.4117647058823529,0.2571428571428571,0.35294117647058826,0.4117647058823529,0.3808403361344538,0.08069502480173284
2.32379000772445,1.75,2.0,2.0,0.3055555555555556,0.4857142857142857,0.4444444444444444,0.37142857142857144,0.29411764705882354,0.3802521008403361,0.08414199619211576
2.32379000772445,1.75,1.0,2.0,0.4117647058823529,0.5294117647058824,0.4,0.2571428571428571,0.2727272727272727,0.374209320091673,0.111989427705101
2.32379000772445,1.75,2.0,3.0,0.25,0.5,0.3333333333333333,0.28125,0.48484848484848486,0.3698863636363636,0.11587829482944746
2.32379000772445,1.75,1.0,3.0,0.35294117647058826,0.3333333333333333,0.5428571428571428,0.3157894736842105,0.29411764705882354,0.3678077546808197,0.10023462811700053
